timestamp,lat_deg,lon_deg,alt_m,vel_N_mps,vel_E_mps,vel_D_mps
1780397349.640864,52.514157012,13.322880728,20.710,-0.2182,-0.0983,-0.0841
1780397349.740856,52.514156833,13.322880608,20.720,-0.2028,-0.0930,-0.0868
1780397349.840784,52.514156647,13.322880454,20.728,-0.2091,-0.1150,-0.0782
1780397349.940737,52.514156457,13.322880269,20.736,-0.2199,-0.1243,-0.0824
1780397350.040635,52.514156252,13.322880086,20.744,-0.2486,-0.1356,-0.0835
1780397350.140457,52.514156010,13.322879869,20.752,-0.2778,-0.1356,-0.0881
1780397350.240289,52.514155753,13.322879686,20.762,-0.2758,-0.1251,-0.0927
1780397350.340122,52.514155515,13.322879500,20.771,-0.5194,-0.3256,0.4166
1780397350.440386,52.514154819,13.322878724,20.678,-0.5470,-0.3092,0.4008
1780397350.540175,52.514154531,13.322878586,20.691,-0.3179,-0.0746,-0.1150
1780397350.639930,52.514154248,13.322878504,20.701,-0.2993,-0.0751,-0.1039
1780397350.740154,52.514153993,13.322878364,20.711,-0.2583,-0.0804,-0.1187
1780397350.840384,52.514153782,13.322878266,20.725,-0.2814,-0.0875,-0.1488
1780397350.940628,52.514153485,13.322878105,20.741,-0.3721,-0.1455,-0.1241
1780397351.040778,52.514153112,13.322877835,20.750,-0.3926,-0.1820,-0.0955
1780397351.140777,52.514152779,13.322877566,20.760,-0.3665,-0.1768,-0.1053
1780397351.240718,52.514152453,13.322877312,20.771,-0.3570,-0.1710,-0.1074
1780397351.340666,52.514152137,13.322877061,20.782,-0.3334,-0.1674,-0.0839
1780397351.440463,52.514151854,13.322876818,20.788,-0.2669,-0.1327,-0.0774
1780397351.540318,52.514151658,13.322876669,20.797,-0.2167,-0.1232,-0.0764
1780397351.640300,52.514151465,13.322876454,20.803,-0.2030,-0.1365,-0.0768
1780397351.740313,52.514151293,13.322876266,20.813,-0.1947,-0.1787,-0.0693
1780397351.840283,52.514151114,13.322875926,20.817,-0.1956,-0.2077,-0.0580
1780397351.940277,52.514150941,13.322875652,20.824,-0.2307,-0.2135,-0.0590
1780397352.040238,52.514150699,13.322875295,20.829,-0.2525,-0.2097,-0.0572
1780397352.140144,52.514150487,13.322875033,20.836,-0.2319,-0.1676,-0.0703
1780397352.240148,52.514150282,13.322874800,20.843,-0.2724,-0.1680,-0.0600
1780397352.340317,52.514149997,13.322874536,20.848,-0.3538,-0.1803,-0.0438
1780397352.440571,52.514149645,13.322874266,20.852,-0.3633,-0.1727,-0.0424
1780397352.540753,52.514149342,13.322874024,20.856,-0.3063,-0.1299,-0.0423
1780397352.640858,52.514149093,13.322873881,20.860,-0.2232,-0.0548,-0.0466
1780397352.740902,52.514148940,13.322873862,20.865,-0.1694,0.0128,-0.0399
1780397352.840975,52.514148788,13.322873919,20.868,-0.2220,0.0516,-0.0457
1780397352.941061,52.514148540,13.322874015,20.875,-0.3711,0.0293,-0.0302
1780397353.041154,52.514148120,13.322874006,20.874,-0.4971,-0.0300,-0.0041
1780397353.141190,52.514147646,13.322873926,20.875,-0.5379,-0.0491,-0.0307
1780397353.241157,52.514147153,13.322873861,20.880,-0.5368,-0.0444,-0.0389
1780397353.341123,52.514146681,13.322873795,20.883,-0.4901,-0.0471,-0.0317
1780397353.441050,52.514146272,13.322873722,20.887,-0.4048,-0.0389,-0.0411
1780397353.541106,52.514145953,13.322873680,20.891,-0.2943,-0.0268,-0.0537
1780397353.641179,52.514145742,13.322873642,20.897,-0.2038,-0.0313,-0.0419
1780397353.741239,52.514145586,13.322873587,20.900,-0.1444,-0.0310,-0.0442
1780397353.841356,52.514145482,13.322873551,20.906,-0.1583,-0.0150,-0.0677
1780397353.941248,52.514145301,13.322873543,20.913,-0.5366,-0.3642,0.4307
1780397354.041105,52.514144518,13.322872476,20.820,-0.6250,-0.3632,0.4493
1780397354.141016,52.514144178,13.322872471,20.824,-0.3680,0.0044,-0.0490
1780397354.240961,52.514143857,13.322872488,20.830,-0.3549,0.0131,-0.0466
1780397354.340958,52.514143540,13.322872509,20.833,-0.3554,0.0029,-0.0368
1780397354.440925,52.514143217,13.322872497,20.837,-0.3409,-0.0146,-0.0400
1780397354.540818,52.514142927,13.322872466,20.841,-0.3064,-0.0278,-0.0502
1780397354.640674,52.514142667,13.322872415,20.847,-0.2593,-0.0289,-0.0442
1780397354.740465,52.514142462,13.322872381,20.850,-0.1852,-0.0259,-0.0490
1780397354.840280,52.514142335,13.322872339,20.857,-0.1744,-0.0423,-0.0589
1780397354.940164,52.514142148,13.322872256,20.862,-0.2349,-0.0806,-0.0538
1780397355.040179,52.514141912,13.322872101,20.868,-0.2642,-0.1260,-0.0632
1780397355.140320,52.514141673,13.322871884,20.874,-0.2605,-0.1507,-0.0775
1780397355.240594,52.514141443,13.322871654,20.883,-0.2829,-0.1808,-0.0815
1780397355.340816,52.514141163,13.322871348,20.891,-0.3220,-0.1968,-0.0687
1780397355.441076,52.514140862,13.322871071,20.897,-0.3429,-0.1802,-0.0582
1780397355.541288,52.514140545,13.322870814,20.902,-0.3610,-0.1550,-0.0600
1780397355.641346,52.514140212,13.322870612,20.909,-0.3685,-0.1523,-0.0609
1780397355.741375,52.514139882,13.322870363,20.914,-0.3534,-0.1586,-0.0577
1780397355.841192,52.514139577,13.322870144,20.921,-0.3628,-0.1602,-0.0647
1780397355.940932,52.514139230,13.322869891,20.927,-0.4036,-0.1532,-0.0828
1780397356.040696,52.514138853,13.322869692,20.937,-0.4361,-0.1551,-0.0841
1780397356.140476,52.514138448,13.322869434,20.944,-0.4463,-0.1591,-0.0802
1780397356.240308,52.514138051,13.322869223,20.953,-0.4692,-0.1504,-0.0884
1780397356.340204,52.514137605,13.322868990,20.962,-0.5407,-0.1547,-0.0916
1780397356.440249,52.514137079,13.322868766,20.972,-0.5631,-0.1529,-0.0953
1780397356.540400,52.514136591,13.322868537,20.981,-0.5070,-0.1532,-0.0794
1780397356.640587,52.514136166,13.322868312,20.987,-0.4482,-0.1424,-0.0748
1780397356.740784,52.514135783,13.322868116,20.996,-0.3978,-0.1221,-0.0970
1780397356.840922,52.514135449,13.322867951,21.007,-0.3932,-0.1172,-0.1215
1780397356.941021,52.514135075,13.322867769,21.020,-0.4404,-0.1354,-0.1185
1780397357.041022,52.514134656,13.322867551,21.031,-0.4494,-0.1454,-0.1065
1780397357.140913,52.514134268,13.322867339,21.041,-0.3967,-0.1173,-0.1252
1780397357.240750,52.514133944,13.322867205,21.056,-0.3965,-0.1138,-0.1258
1780397357.340571,52.514133556,13.322867004,21.067,-0.4543,-0.1445,-0.0965
1780397357.440352,52.514133128,13.322866779,21.075,-0.4591,-0.1339,-0.0978
1780397357.540076,52.514132732,13.322866609,21.086,-0.4105,-0.1239,-0.1023
1780397357.639983,52.514132391,13.322866413,21.095,-0.8026,-0.7080,0.6120
1780397357.739966,52.514131289,13.322864517,20.964,-0.7798,-0.7060,0.5982
1780397357.839996,52.514130988,13.322864327,20.976,-0.3572,-0.0866,-0.1325
1780397357.939977,52.514130647,13.322864261,20.990,-0.4312,-0.0559,-0.1073
1780397358.039956,52.514130213,13.322864161,20.997,-0.4766,-0.0939,-0.0817
1780397358.140059,52.514129789,13.322863984,21.007,-0.5074,-0.1358,-0.0839
1780397358.240268,52.514129299,13.322863759,21.014,-0.5100,-0.1418,-0.1026
1780397358.340677,52.514128869,13.322863563,21.027,-0.4668,-0.1380,-0.1155
1780397358.441090,52.514128456,13.322863350,21.037,-0.4497,-0.1345,-0.0981
1780397358.541398,52.514128057,13.322863164,21.047,-0.4542,-0.1308,-0.1182
1780397358.641685,52.514127637,13.322862962,21.061,-0.5105,-0.1470,-0.1222
1780397358.741925,52.514127137,13.322862729,21.071,-0.5468,-0.1341,-0.1032
1780397358.841972,52.514126652,13.322862565,21.082,-0.5207,-0.1126,-0.1171
1780397358.941859,52.514126200,13.322862396,21.095,-0.4959,-0.1157,-0.1504
1780397359.041721,52.514125761,13.322862224,21.112,-0.5170,-0.1278,-0.1274
1780397359.141502,52.514125272,13.322862019,21.120,-0.5346,-0.1408,-0.1258
1780397359.241286,52.514124801,13.322861808,21.137,-0.5829,-0.1564,-0.1468
1780397359.341024,52.514124226,13.322861558,21.149,-0.6781,-0.1542,-0.1466
1780397359.440740,52.514123585,13.322861354,21.166,-0.7238,-0.1701,-0.1103
1780397359.540531,52.514122928,13.322861057,21.171,-0.6971,-0.1732,-0.1188
1780397359.640386,52.514122333,13.322860843,21.190,-0.6662,-0.1479,-0.1613
1780397359.740407,52.514121730,13.322860620,21.204,-0.6641,-0.1460,-0.1689
1780397359.840595,52.514121138,13.322860411,21.223,-0.7093,-0.1659,-0.1683
1780397359.940800,52.514120452,13.322860129,21.237,-0.7950,-0.1742,-0.1617
1780397360.041068,52.514119704,13.322859895,21.256,-0.8725,-0.1735,-0.1527
1780397360.141381,52.514118878,13.322859614,21.268,-0.9072,-0.1868,-0.1447
1780397360.241684,52.514118067,13.322859341,21.285,-0.8715,-0.1764,-0.1750
1780397360.341830,52.514117307,13.322859092,21.303,-0.8099,-0.1945,-0.1980
1780397360.441775,52.514116610,13.322858766,21.325,-0.7552,-0.2131,-0.1979
1780397360.541485,52.514115951,13.322858463,21.343,-0.7254,-0.2177,-0.1849
1780397360.641023,52.514115310,13.322858125,21.361,-0.7198,-0.2225,-0.1836
1780397360.740587,52.514114662,13.322857808,21.379,-0.8401,-0.3082,0.9123
1780397360.840210,52.514113805,13.322857218,21.180,-0.8385,-0.3136,0.8845
1780397360.940005,52.514113158,13.322856884,21.203,-0.7817,-0.2631,-0.2115
1780397361.040027,52.514112401,13.322856441,21.222,-0.8328,-0.3027,-0.1891
1780397361.140129,52.514111660,13.322855989,21.241,-0.7712,-0.2938,-0.1898
1780397361.240206,52.514111012,13.322855572,21.260,-0.6853,-0.2789,-0.2207
1780397361.340345,52.514110426,13.322855163,21.285,-0.7003,-0.2928,-0.2282
1780397361.440584,52.514109750,13.322854705,21.306,-0.7974,-0.3343,-0.2060
1780397361.540498,52.514108990,13.322854174,21.326,-0.8536,-0.3487,-0.1931
1780397361.640508,52.514108216,13.322853674,21.344,-0.8268,-0.2938,-0.1809
1780397361.740537,52.514107503,13.322853306,21.362,-0.7500,-0.2536,-0.2094
1780397361.840657,52.514106866,13.322852924,21.386,-0.6685,-0.2207,-0.2320
1780397361.940778,52.514106299,13.322852653,21.409,-0.6286,-0.1714,-0.2310
1780397362.040846,52.514105734,13.322852417,21.432,-0.6999,-0.1902,-0.1966
1780397362.140752,52.514105040,13.322852091,21.448,-0.7927,-0.2214,-0.1738
1780397362.240660,52.514104310,13.322851763,21.467,-0.8213,-0.1987,-0.1823
1780397362.340734,52.514103563,13.322851503,21.484,-0.8404,-0.1662,-0.1633
1780397362.440953,52.514102796,13.322851271,21.500,-0.8588,-0.1694,-0.1586
1780397362.541138,52.514102015,13.322851001,21.516,-0.8854,-0.1576,-0.1417
1780397362.641162,52.514101202,13.322850805,21.528,-0.8899,-0.1206,-0.1393
1780397362.741086,52.514100415,13.322850645,21.544,-0.8911,-0.0955,-0.1277
1780397362.840961,52.514099600,13.322850523,21.554,-0.8659,-0.0992,-0.1123
1780397362.940780,52.514098860,13.322850353,21.567,-0.7962,-0.0902,-0.1370
1780397363.040680,52.514098170,13.322850257,21.581,-0.7271,-0.0526,-0.1541
1780397363.140671,52.514097553,13.322850197,21.597,-0.6751,-0.0727,-0.1279
1780397363.240738,52.514096956,13.322850042,21.607,-0.6411,-0.0892,-0.1012
1780397363.340832,52.514096399,13.322849933,21.618,-0.6287,-0.0816,-0.1078
1780397363.440830,52.514095824,13.322849800,21.628,-0.6312,-0.0758,-0.0844
1780397363.540717,52.514095265,13.322849710,21.634,-0.5643,-0.0828,-0.1048
1780397363.640576,52.514094811,13.322849556,21.649,-0.4457,-0.0742,-0.1267
1780397363.740442,52.514094464,13.322849490,21.660,-0.3713,-0.0669,-0.0980
1780397363.840315,52.514094144,13.322849358,21.669,-0.3455,-0.1266,-0.0903
1780397363.940175,52.514093843,13.322849117,21.678,-0.2766,-0.1203,-0.1040
1780397364.040181,52.514093647,13.322849003,21.690,-0.2017,-0.0944,-0.1014
1780397364.140314,52.514093480,13.322848838,21.698,-0.1854,-0.1335,-0.0755
1780397364.240608,52.514093312,13.322848608,21.705,-0.1650,-0.1276,-0.0732
1780397364.340763,52.514093183,13.322848459,21.713,-1.0332,-0.2221,0.4953
1780397364.440766,52.514091452,13.322847951,21.606,-1.0598,-0.2515,0.5153
1780397364.540602,52.514091278,13.322847717,21.610,-0.1811,-0.1672,-0.0584
1780397364.640326,52.514091127,13.322847458,21.617,-0.1293,-0.1343,-0.0918
1780397364.740088,52.514091046,13.322847321,21.628,-0.0514,-0.0828,-0.0994
1780397364.840016,52.514091035,13.322847213,21.637,0.0211,-0.0603,-0.0974
1780397364.940146,52.514091084,13.322847142,21.648,0.0278,-0.0755,-0.1176
1780397365.040118,52.514091085,13.322846990,21.661,-0.0380,-0.1235,-0.0694
1780397365.139919,52.514091016,13.322846778,21.661,-0.0513,-0.1147,-0.0526
1780397365.239844,52.514090993,13.322846652,21.671,0.0082,-0.0886,-0.0556
1780397365.339830,52.514091031,13.322846516,21.673,0.0608,-0.0585,-0.0417
1780397365.440011,52.514091102,13.322846479,21.679,0.0317,-0.0215,-0.0479
1780397365.540308,52.514091088,13.322846452,21.682,-0.0889,0.0103,0.0129
1780397365.640535,52.514090942,13.322846509,21.677,-0.1598,0.0104,0.0112
1780397365.740838,52.514090800,13.322846483,21.680,-0.1341,0.0195,-0.0182
1780397365.841082,52.514090700,13.322846567,21.680,-0.0977,0.0682,0.0017
1780397365.941190,52.514090624,13.322846685,21.680,-0.0715,0.0790,0.0103
1780397366.041207,52.514090572,13.322846801,21.678,-0.0722,0.0721,-0.0093
1780397366.141185,52.514090494,13.322846898,21.681,-0.1231,0.0867,-0.0041
1780397366.241136,52.514090350,13.322847057,21.679,-0.1484,0.1023,0.0073
1780397366.341016,52.514090227,13.322847200,21.680,-0.1495,0.1033,0.0167
1780397366.440817,52.514090082,13.322847362,21.676,-0.1395,0.1134,0.0132
1780397366.540625,52.514089977,13.322847535,21.677,-0.1466,0.1228,0.0142
1780397366.640434,52.514089819,13.322847725,21.673,-0.1854,0.1213,0.0370
1780397366.740405,52.514089644,13.322847893,21.670,-0.1555,0.1265,0.0155
1780397366.840630,52.514089539,13.322848099,21.670,-0.1221,0.1205,0.0260
1780397366.940931,52.514089423,13.322848250,21.665,-0.0934,0.0824,0.0392
1780397367.041172,52.514089370,13.322848343,21.662,-0.0871,0.0605,0.0377
1780397367.141293,52.514089266,13.322848429,21.657,-0.1553,0.0485,0.0448
1780397367.241319,52.514089091,13.322848486,21.653,-0.1824,0.0449,0.0471
1780397367.341320,52.514088938,13.322848562,21.648,-0.1171,0.0504,0.0278
1780397367.441262,52.514088880,13.322848635,21.648,-0.0706,0.0479,-0.0028
1780397367.541085,52.514088811,13.322848704,21.648,-0.0744,0.0385,-0.0155
1780397367.640891,52.514088747,13.322848749,21.651,-0.7263,0.0153,0.0277
1780397367.740750,52.514087507,13.322848749,21.643,-0.7228,0.0093,0.0299
1780397367.840689,52.514087448,13.322848776,21.645,-0.0492,-0.0311,-0.0080
1780397367.940624,52.514087419,13.322848657,21.644,0.0169,-0.0531,-0.0232
1780397368.040538,52.514087478,13.322848620,21.649,0.0819,-0.0532,-0.0196
1780397368.140390,52.514087566,13.322848500,21.648,0.0715,-0.0652,0.0005
1780397368.240269,52.514087607,13.322848427,21.649,0.0240,-0.0613,0.0037
1780397368.340209,52.514087609,13.322848319,21.648,0.0507,-0.0572,0.0151
1780397368.440133,52.514087698,13.322848258,21.646,0.1403,-0.0292,0.0259
1780397368.540108,52.514087861,13.322848232,21.642,0.1911,0.0142,0.0510
1780397368.640276,52.514088042,13.322848300,21.636,0.1535,0.0289,0.0429
1780397368.740473,52.514088138,13.322848318,21.634,0.0633,0.0162,0.0664
1780397368.840547,52.514088156,13.322848348,21.623,0.0726,0.0259,0.0653
1780397368.940541,52.514088269,13.322848394,21.621,0.1600,0.0353,0.0249
1780397369.040520,52.514088444,13.322848453,21.618,0.1965,0.0498,0.0229
1780397369.140532,52.514088622,13.322848542,21.616,0.1920,0.0555,0.0313
1780397369.240541,52.514088789,13.322848617,21.611,0.1688,0.0506,0.0253
1780397369.340524,52.514088926,13.322848691,21.611,0.0761,0.0222,0.0463
1780397369.440518,52.514088926,13.322848682,21.602,0.0068,0.0045,0.0712
1780397369.540572,52.514088938,13.322848704,21.597,0.0113,0.0349,0.0563
1780397369.640649,52.514088946,13.322848786,21.591,-0.0083,0.0610,0.0714
1780397369.740745,52.514088923,13.322848885,21.583,-0.0330,0.0691,0.0646
1780397369.840940,52.514088887,13.322848990,21.578,-0.0048,0.0791,0.0446
1780397369.941134,52.514088914,13.322849119,21.574,0.0182,0.1020,0.0574
1780397370.041296,52.514088920,13.322849292,21.566,0.0310,0.1271,0.0626
1780397370.141434,52.514088970,13.322849495,21.561,0.0590,0.1437,0.0396
1780397370.241601,52.514089026,13.322849717,21.559,-1.8094,0.2331,0.1098
1780397370.341685,52.514085711,13.322850185,21.539,-1.9351,0.2179,0.1706
1780397370.441762,52.514085543,13.322850362,21.524,-0.2209,0.1364,0.1191
1780397370.541778,52.514085314,13.322850588,21.515,-0.2646,0.1313,0.1004
1780397370.641636,52.514085067,13.322850750,21.504,-0.2330,0.1470,0.0848
1780397370.741521,52.514084895,13.322851022,21.498,-0.1526,0.1667,0.0587
1780397370.841308,52.514084793,13.322851242,21.493,-0.0904,0.1351,0.0455
1780397370.940994,52.514084733,13.322851421,21.489,-0.0530,0.1541,0.0197
1780397371.040748,52.514084698,13.322851696,21.489,-0.0974,0.1580,0.0554
1780397371.140647,52.514084558,13.322851887,21.478,-0.1894,0.1152,0.0620
1780397371.240596,52.514084358,13.322852036,21.476,-0.2170,0.0921,0.0278
1780397371.340549,52.514084168,13.322852159,21.473,-0.1659,0.0575,0.0142
1780397371.440509,52.514084059,13.322852206,21.473,-0.0595,0.0381,-0.0079
1780397371.540555,52.514084061,13.322852272,21.474,0.0050,0.0376,-0.0267
1780397371.640608,52.514084068,13.322852317,21.479,-0.0629,0.0078,-0.0175
1780397371.740691,52.514083948,13.322852295,21.478,-0.1614,0.0021,0.0222
1780397371.840882,52.514083778,13.322852323,21.474,-0.1618,0.0054,0.0234
1780397371.941048,52.514083656,13.322852310,21.473,-0.0998,-0.0174,0.0079
1780397372.041114,52.514083598,13.322852272,21.473,-0.0019,-0.0081,-0.0050
1780397372.141142,52.514083653,13.322852286,21.474,0.0635,0.0065,-0.0311
1780397372.241101,52.514083712,13.322852291,21.479,0.0355,-0.0038,-0.0439
1780397372.341083,52.514083717,13.322852275,21.483,-0.0269,-0.0591,-0.0305
1780397372.441038,52.514083664,13.322852116,21.485,-0.0122,-0.0877,-0.0309
1780397372.540942,52.514083695,13.322852016,21.489,0.0416,-0.0547,-0.0471
1780397372.640881,52.514083739,13.322851955,21.494,0.0567,-0.0474,-0.0526
1780397372.740904,52.514083797,13.322851876,21.500,0.0499,-0.0730,-0.0441
1780397372.841047,52.514083829,13.322851739,21.503,-0.7280,-0.1001,0.0322
1780397372.941146,52.514082486,13.322851580,21.493,-0.7689,-0.1085,0.0350
1780397373.041177,52.514082445,13.322851418,21.496,-0.0061,-0.0850,-0.0345
1780397373.141139,52.514082475,13.322851329,21.500,0.0550,-0.0878,-0.0408
1780397373.240979,52.514082544,13.322851159,21.504,0.0375,-0.0842,-0.0408
1780397373.340738,52.514082542,13.322851081,21.508,-0.0544,-0.0778,-0.0246
1780397373.440351,52.514082446,13.322850930,21.509,-0.1609,-0.1150,-0.0196
1780397373.539977,52.514082254,13.322850742,21.512,-0.2309,-0.1321,-0.0047
1780397373.639888,52.514082032,13.322850540,21.510,-0.2264,-0.1361,0.0201
1780397373.739927,52.514081847,13.322850340,21.508,-0.1320,-0.0975,0.0096
1780397373.840000,52.514081794,13.322850252,21.508,-0.0316,-0.0312,-0.0030
1780397373.940085,52.514081790,13.322850248,21.509,0.0005,-0.0079,-0.0056
1780397374.040169,52.514081795,13.322850228,21.509,0.0050,-0.0081,0.0122
1780397374.140198,52.514081799,13.322850224,21.506,0.0468,0.0106,0.0090
1780397374.240275,52.514081879,13.322850259,21.508,0.0875,0.0136,-0.0015
1780397374.340477,52.514081957,13.322850264,21.506,0.0661,-0.0028,0.0161
1780397374.440619,52.514081998,13.322850251,21.504,0.0128,-0.0056,0.0213
1780397374.540698,52.514081980,13.322850247,21.502,-0.0565,0.0052,0.0098
1780397374.640807,52.514081897,13.322850267,21.502,-0.1034,0.0087,0.0137
1780397374.740892,52.514081794,13.322850273,21.499,-0.0711,0.0147,-0.0108
1780397374.840923,52.514081769,13.322850310,21.505,0.0002,0.0049,-0.0421
1780397374.940893,52.514081794,13.322850288,21.508,0.0329,-0.0076,-0.0347
1780397375.040769,52.514081828,13.322850287,21.512,0.0313,-0.0064,-0.0237
1780397375.140705,52.514081850,13.322850269,21.513,0.0537,0.0024,-0.0353
1780397375.240788,52.514081924,13.322850294,21.519,0.0551,0.0092,-0.0657
1780397375.340910,52.514081949,13.322850296,21.526,-0.0234,-0.0088,-0.0476
1780397375.440893,52.514081882,13.322850269,21.528,-0.0555,-0.0295,-0.0075
1780397375.540800,52.514081849,13.322850209,21.527,-1.2163,-0.1563,0.1199
1780397375.640664,52.514079697,13.322849807,21.504,-1.2130,-0.1391,0.0948
